DBUID,num_stops
35060126007,4
35060233001,1
35060233002,23
35060234003,19
35060234005,18
35060234006,22
35060236008,19
35060236009,21
35060127005,8
35060127006,9
35060127007,7
35060128003,20
35060128004,10
35060128005,13
35060128006,17
35060129001,5
35060129004,10
35060129006,8
35060129007,10
35060132001,11
35060243006,11
35060243007,12
35060243008,11
35060243009,13
35060243010,15
35060243011,14
35060243012,14
35060243013,11
35060243014,13
35060243015,12
35060445002,10
35060445003,6
35060445004,7
35060445005,4
35060445006,0
35060445008,4
35060445009,0
35060445010,0
35060445011,0
35060446001,6
35060446002,4
35060446003,4
35060446006,7
35060447003,8
35060447004,8
35060251003,19
35060252001,17
35060252002,14
35060252003,14
35060252004,13
35060253001,10
35060253005,6
35060253006,10
35060254005,9
35060254006,10
35060254007,9
35060254010,8
35060254012,5
35060254015,7
35060254016,7
35060254017,8
35060448004,7
35060448005,7
35060449001,17
35060449002,17
35060565004,2
35060565005,3
35060565006,8
35060565007,3
35060567001,9
35060567002,8
35060567003,7
35060568001,11
35060568002,6
35060568004,9
35060568005,9
35060452007,8
35060452012,13
35060452013,17
35060452014,13
35060455003,15
35060455004,15
35060455005,11
35060455006,11
35060455007,10
35060455008,7
35060455009,6
35060455010,5
35060455011,9
35060455014,13
35060455015,5
35060455020,13
35060456001,12
35060456002,9
35060573012,4
35060573014,6
35060573015,9
35060573016,6
35060573017,6
35060573018,11
35060672004,0
35060672005,0
35060672006,0
35060573043,0
35060573044,3
35060573045,7
35060573046,15
35060573047,8
35060573048,1
35060673020,0
35060673021,0
35060673022,0
35060673024,0
35060673025,0
35060750004,25
35060750008,19
35060751002,18
35060751003,14
35060751004,15
35061896008,16
35061896009,13
35061896010,16
35061896011,15
35061896012,14
35061896013,12
35061896014,16
35061896015,17
35061896016,18
35061896017,14
35061896018,18
35061896019,6
35061897001,6
35061897002,4
35061372008,0
35061372009,0
35061372010,0
35061373001,0
35061373002,0
35061373003,0
35061419001,6
35061373005,0
35061373006,0
35061374004,0
35061374005,0
35061374006,0
35061374007,0
35061374008,0
35061375001,0
35061375002,0
35061423002,11
35061424001,9
35061424002,10
35061424003,8
35061426001,5
35061426004,0
35061426005,4
35061427001,6
35061471003,0
35061471004,0
35061428004,6
35061428005,8
35061428006,8
35061432002,0
35061432004,8
35061432006,6
35061432012,3
35061432015,2
35061432016,2
35061432017,0
35061473001,0
35061473002,0
35061473003,0
35061473004,0
35061473005,0
35061473006,0
35061473013,0
35061474001,0
35061474003,0
35061474004,0
35061474005,0
35061474006,0
35061474007,3
35061474008,0
35061475002,0
35061475003,0
35061475004,0
35061475005,0
35061475006,0
35061475007,0
35061503020,0
35061503021,0
35061503022,0
35061504001,0
35061504004,0
35061504007,0
35061504008,0
35061504009,0
35061504010,0
35061504011,0
35061504012,0
35061504013,0
35061570002,9
35061571001,11
35061571002,12
35061571003,14
35061446012,2
35060021002,10
35060021003,14
35060021004,13
35060021005,21
35060022003,23
35060022004,10
35060022008,11
35060022009,10
35060023001,12
35060023002,18
35060023003,22
35060024004,21
35060024005,7
35060024006,7
35061482014,0
35061482015,0
35061482016,11
35061482017,10
35061482020,9
35060126008,16
35060126009,14
35060126010,13
35060126012,6
35060126018,9
35060126019,2
35060127003,11
35060127004,10
35061522008,15
35061523001,19
35061523002,18
35061523003,16
35061524001,8
35061524002,14
35061524003,16
35061524004,12
35061524005,12
35061582007,3
35060243016,17
35060243017,14
35060243018,14
35060243019,14
35060246001,16
35060249003,19
35060249006,19
35060249008,15
35060249010,25
35060251001,14
35060251002,20
35061583007,1
35061584001,1
35061584002,5
35061584003,7
35061584004,2
35061584006,6
35061584007,0
35061584008,4
35061584009,5
35061677014,19
35061677015,12
35061677016,15
35061677017,12
35061677018,11
35061677020,15
35061677021,15
35061677022,19
35060449003,15
35060449004,15
35060449005,12
35060449006,11
35060450001,16
35060450002,13
35060450003,8
35060450004,11
35060451001,18
35060451002,18
35060451003,21
35060451004,19
35060452001,17
35060452002,17
35060452006,10
35061677031,8
35061677032,10
35061677033,7
35061677034,5
35061677035,10
35061677036,8
35061677037,8
35061677038,6
35061677040,8
35061677041,5
35061677042,6
35061677043,8
35061754007,16
35061755001,13
35061755002,14
35061755003,14
35060573020,6
35060573021,6
35060573022,6
35060573025,6
35060573026,11
35060573027,10
35060573028,8
35060573029,8
35060573030,8
35061756012,0
35061756013,0
35061756014,0
35061760001,5
35061760002,4
35061760003,7
35061760004,7
35061760005,7
35061760006,10
35061760007,13
35061760008,11
35061760009,13
35061760012,6
35061761001,13
35061761002,9
35061761005,19
35061841061,5
35061841062,5
35061841063,5
35061841064,5
35061841065,11
35060673027,0
35060673028,0
35060673029,0
35061841074,9
35061841075,10
35061841076,4
35061841077,13
35061841078,9
35061842001,12
35061842002,15
35061842003,13
35061843001,10
35061843002,6
35061843003,9
35061895015,14
35061895016,12
35061895017,12
35061895018,12
35061895019,2
35061900005,9
35061900006,7
35061901001,17
35061901002,13
35061901003,7
35061901004,7
35061901005,8
35061901006,11
35061901007,7
35061375003,0
35061375004,0
35061375005,0
35061375008,0
35061427002,6
35061427003,8
35061427004,6
35061427005,8
35061428001,6
35061428002,6
35061428003,6
35061375009,0
35061376003,0
35061376004,0
35061376005,0
35061377001,0
35061432018,0
35061432019,0
35061432020,6
35061432021,4
35061473007,0
35061473008,0
35061473011,0
35061473012,0
35061432022,0
35061432023,5
35061432024,5
35061432025,4
35061432026,4
35061432027,2
35061432028,3
35061432029,3
35061432030,5
35061432031,4
35061432032,3
35061432033,4
35061432034,4
35061432035,4
35061432036,5
35061475008,0
35061475009,0
35061503014,0
35061503015,0
35061503019,0
35061475010,0
35061475011,0
35061475012,0
35061475014,0
35061475015,0
35061476001,0
35061476002,0
35061476003,0
35061476004,0
35061504014,0
35061505001,0
35061505002,0
35061505003,0
35061505004,0
35061505005,0
35061505006,0
35061506001,0
35061506002,0
35061506003,0
35061506004,1
35061506005,4
35061506006,2
35061506007,2
35061507001,0
35061446013,0
35061446014,0
35061446015,0
35061446016,0
35061446017,0
35061447001,0
35061481005,0
35061481006,1
35061482002,0
35061482005,2
35061482006,0
35061482007,2
35061482008,0
35061482009,0
35061482010,0
35061482011,0
35061482025,2
35061482026,0
35061520020,0
35061521001,14
35061521002,13
35061521003,15
35061521004,14
35061522002,8
35061522003,15
35061522004,10
35061522005,10
35061482036,0
35061482037,0
35061482038,0
35061483001,0
35061483002,0
35061483003,0
35061483009,0
35061483010,0
35061582008,3
35061583001,2
35061583002,4
35061583003,3
35061583004,1
35061583005,7
35061583006,6
35061533001,17
35061533002,14
35061533003,13
35061533004,15
35061533005,10
35061534001,17
35061535001,20
35061535002,18
35061535003,15
35061535004,10
35061584010,0
35061585001,8
35061677023,10
35061677024,8
35061677025,5
35061677026,7
35061677027,6
35061677028,6
35061677029,6
35061677030,5
35061587003,10
35061587004,8
35061587005,6
35061587006,8
35061588001,12
35061588002,13
35061588003,17
35061588004,14
35061677044,7
35061677045,7
35061677046,6
35061677047,5
35061677048,4
35061677049,0
35061756001,2
35061756003,1
35061756004,3
35061756005,3
35061756006,5
35061756007,1
35061756008,2
35061756009,0
35061756010,0
35061756011,0
35061677064,9
35061677065,6
35061677067,5
35061677068,4
35061677069,4
35061677070,7
35061677071,8
35061677073,5
35061677074,4
35061677076,4
35061677077,7
35061677078,6
35061677079,7
35061761006,12
35061762001,11
35061762002,14
35061762003,17
35061763001,15
35061763002,18
35061763003,21
35061841066,11
35061841067,7
35061841068,5
35061841069,9
35061841070,8
35061841071,7
35061841072,8
35061841073,4
35061764002,15
35061765001,18
35061765002,22
35061765003,20
35061765004,23
35061765005,18
35061766001,16
35061766002,20
35061766003,19
35061766004,25
35061767001,21
35061767002,21
35061767003,23
35061767004,23
35061767005,24
35061767006,24
35061843004,20
35061843005,6
35061843007,8
35061843008,11
35061843009,10
35061844001,10
35061895020,7
35061896001,12
35061896002,13
35061896003,4
35061896004,6
35061896005,5
35061896006,10
35061896007,7
35061846002,14
35061846003,12
35061846004,16
35061846005,13
35061846006,12
35061846007,16
35061847001,20
35061847002,18
35061847003,17
35061847004,16
35061847005,18
35061897003,6
35061897004,12
35061898001,7
35061898002,12
35061898003,8
35061898004,10
35061898005,10
35061898006,12
35061898007,9
35061898008,10
35061899001,10
35061899002,8
35061377002,0
35061377003,0
35061377004,0
35061377005,0
35061378001,0
35061378002,0
35061378005,0
35061378006,0
35061378007,0
35061378009,0
35061378011,0
35061378012,0
35061378013,0
35061432037,3
35061432038,3
35061432039,9
35061432040,7
35061432041,2
35061432042,3
35061432043,1
35061432044,3
35061432045,2
35061432046,4
35061442001,0
35061442002,0
35061442003,0
35061442004,0
35061442005,0
35061442008,0
35061442009,0
35061442010,0
35061442013,0
35061443001,0
35061443002,0
35061443004,0
35061443005,2
35061476005,0
35061476006,0
35061477002,0
35061477003,0
35061477004,0
35061477005,0
35061477006,0
35061478001,0
35061478002,0
35061478003,0
35061478004,0
35061478005,0
35061478006,0
35061478007,0
35061507004,0
35061507005,0
35061508001,0
35061508002,0
35061508004,0
35061508005,0
35061508006,0
35061508007,0
35061508008,0
35061508009,0
35061509001,12
35061510001,12
35061511003,4
35061511006,12
35061511010,11
35061511011,12
35061511012,9
35061512001,4
35061574011,13
35061574012,12
35061575001,7
35061575002,10
35061447015,0
35061447016,0
35061447017,0
35061448001,0
35061448003,0
35061448004,0
35061448005,0
35061448006,0
35061482027,0
35061482028,7
35061482029,0
35061482030,0
35061482031,0
35061482032,9
35061482033,0
35061482034,0
35061450011,1
35061524006,15
35061525001,12
35061525002,16
35061526001,17
35061526002,17
35061526003,19
35061526004,17
35061526005,18
35061530001,11
35061531002,6
35061531004,11
35061531005,6
35061531012,12
35061484024,15
35061484025,15
35061484026,9
35061536002,5
35061536003,15
35061536004,17
35061537001,18
35061537004,17
35061538001,15
35061585002,11
35061586001,10
35061586002,8
35061586003,9
35061586004,14
35061586005,7
35061586006,11
35061587001,13
35061587002,9
35061541001,0
35061541002,0
35061541003,0
35061588006,16
35061588007,16
35061588008,16
35061589001,10
35061589002,6
35061589003,7
35061589004,10
35061590001,10
35061590002,7
35061677051,3
35061677052,6
35061677053,8
35061677055,8
35061677056,3
35061677057,6
35061677058,6
35061677059,2
35061677060,8
35061677061,10
35061677062,8
35061677063,10
35061592001,7
35061592002,10
35061592003,10
35061592004,12
35061592005,10
35061677080,7
35061677081,4
35061677082,6
35061677083,4
35061677084,6
35061677085,9
35061677086,4
35061677087,3
35061677088,5
35061677089,10
35061677090,8
35061677091,5
35061677092,4
35061677093,4
35061677094,6
35061763004,17
35061763005,20
35061763006,19
35061763007,18
35061763008,18
35061763009,17
35061763010,18
35061763011,18
35061763014,14
35061763015,15
35061763018,19
35061763019,19
35061764001,13
35061677104,5
35061677105,4
35061677106,5
35061677107,6
35061677108,5
35061677109,4
35061677110,10
35061768001,19
35061768002,26
35061768003,19
35061768004,21
35061768005,23
35061768006,21
35061768007,20
35061768010,22
35061768011,20
35061769001,18
35061769002,24
35061769003,25
35061769004,21
35061769005,24
35061769006,21
35061770001,26
35061770002,25
35061770003,20
35061844002,9
35061844003,8
35061844004,8
35061845001,14
35061845002,15
35061845004,14
35061845005,15
35061846001,14
35061773004,30
35061774001,19
35061774002,19
35061774003,20
35061778001,20
35061778002,20
35061778003,19
35061778004,18
35061847006,17
35061848001,8
35061848002,9
35061848003,10
35061848004,8
35061849001,10
35061849002,6
35061849003,8
35061851001,2
35061851002,6
35061851003,6
35061899003,11
35061899004,11
35061899005,10
35061899006,14
35061900001,6
35061900002,4
35061900003,9
35061900004,4
35061852003,8
35061852004,7
35061852005,0
35061852006,9
35061378014,0
35061379001,0
35061379002,0
35061379004,0
35061379005,0
35061379006,0
35061379007,0
35061379008,2
35061379009,2
35061380009,0
35061380010,0
35061380011,2
35061380012,2
35061380013,1
35061380014,1
35061381001,2
35061381002,2
35061381003,0
35061381005,0
35061443006,2
35061443007,2
35061443008,2
35061443009,0
35061443010,0
35061443011,0
35061443012,0
35061477001,0
35061444009,0
35061444010,0
35061444011,0
35061444012,0
35061444013,2
35061444015,0
35061444016,0
35061444017,0
35061444018,0
35061444019,0
35061444020,0
35061444021,0
35061478008,0
35061507002,0
35061507003,0
35061479010,0
35061480001,0
35061480002,0
35061480003,0
35061480004,0
35061480007,0
35061480008,0
35061481001,2
35061481003,0
35061481004,1
35061512002,4
35061514002,15
35061514003,5
35061518001,11
35061518002,12
35061518003,12
35061519012,10
35061520003,6
35061520004,9
35061520005,10
35061520006,12
35061520007,5
35061520008,12
35061520009,11
35061520010,6
35061520019,14
35061578004,9
35061578005,9
35061578006,10
35061578007,6
35061579001,10
35061579002,11
35061579003,9
35061579004,13
35061579005,12
35061579006,12
35061580001,6
35061580002,8
35061580004,13
35061580005,10
35061580007,4
35061581001,5
35061451001,2
35061451002,2
35061451003,2
35061483012,0
35061483013,0
35061483014,0
35061484003,10
35061484004,10
35061484005,8
35061484006,11
35061484007,2
35061484010,11
35061484011,10
35061484012,9
35061484013,12
35061484014,9
35061484015,16
35061484016,12
35061484017,14
35061484018,8
35061484019,3
35061484020,12
35061484021,6
35061484022,14
35061484023,14
35061538002,12
35061538003,13
35061538004,11
35061538005,8
35061539001,5
35061539002,9
35061539003,9
35061539004,9
35061539005,7
35061539006,3
35061540001,11
35061540002,10
35061540003,10
35061540004,9
35061540005,7
35061543001,2
35061543002,7
35061543003,9
35061543004,6
35061543005,8
35061543006,8
35061544001,6
35061544002,2
35061544003,9
35061544004,15
35061590003,7
35061590004,7
35061590005,7
35061591001,8
35061591002,7
35061591003,7
35061591004,8
35061591005,6
35061591006,8
35061591007,11
35061593011,7
35061593012,4
35061593013,5
35061593014,5
35061593015,7
35061593016,7
35061595001,6
35061595002,10
35061596001,9
35061596002,12
35061596003,12
35061596004,13
35061596005,9
35061596006,12
35061596007,5
35061597001,10
35061677095,8
35061677096,7
35061677097,8
35061677098,7
35061677099,6
35061677100,10
35061677101,9
35061677102,10
35061677103,5
35061677118,0
35061677119,2
35061677120,0
35061677121,0
35061677122,4
35061677123,14
35061677124,13
35061677125,2
35061677126,0
35061677127,6
35061677128,6
35061677129,6
35061677130,6
35061677131,6
35061677132,6
35061677133,14
35061677134,10
35061770004,25
35061770005,15
35061771001,20
35061771002,26
35061771003,29
35061771004,21
35061771005,24
35061771006,23
35061772001,25
35061772002,24
35061772003,27
35061772004,21
35061772005,24
35061772006,25
35061773002,23
35061781003,25
35061782001,18
35061782002,22
35061783001,13
35061783002,13
35061783003,19
35061784001,23
35061784002,20
35061784003,19
35061785001,15
35061785002,15
35061785003,15
35061786001,21
35061786002,23
35061786003,24
35061786004,24
35061787001,19
35061787002,21
35061787003,20
35061787004,21
35061787005,20
35061787006,20
35061788001,20
35061788002,17
35061788003,11
35061788004,18
35061788005,15
35061788007,28
35061851004,4
35061851005,4
35061851006,2
35061851007,6
35061852001,0
35061852002,4
35061853005,0
35061853006,0
35061853007,0
35061853008,0
35061853009,0
35061853010,0
35061854001,2
35061854002,0
35061854003,8
35061854004,6
35061854005,6
35061381009,0
35061381010,8
35061381011,7
35061443013,0
35061444001,0
35061444003,0
35061444006,2
35061444007,0
35061444008,2
35061478009,0
35061479001,0
35061479002,0
35061479004,0
35061479005,0
35061479007,0
35061479008,0
35061479009,0
35061518004,14
35061519003,9
35061519004,11
35061519005,11
35061519006,10
35061519007,10
35061519008,8
35061519009,4
35061519011,8
35061484064,6
35061484065,7
35061484066,7
35061484039,9
35061484040,9
35061484041,6
35061484042,6
35061484043,7
35061484044,4
35061484045,4
35061484046,11
35061484047,10
35061484048,7
35061484049,5
35061484050,1
35061484051,0
35061484052,0
35061484053,2
35061484054,6
35061484055,0
35061484056,2
35061484057,0
35061484058,0
35061484059,0
35061484060,0
35061484061,2
35061541004,6
35061541005,18
35061541006,16
35061542001,6
35061542002,7
35061542003,9
35061542004,6
35061542005,7
35061542006,7
35061544005,0
35061545001,10
35061545002,15
35061592006,7
35061593001,10
35061593002,8
35061593003,11
35061593004,8
35061593006,6
35061593007,12
35061593008,8
35061593009,5
35061593010,7
35061605001,20
35061605006,4
35061605010,4
35061605011,12
35061605012,16
35061607001,16
35061607002,19
35061607003,14
35061607004,18
35061607005,14
35061607006,21
35061607007,14
35061607008,19
35061597002,11
35061597003,14
35061677111,8
35061677112,8
35061677113,6
35061677114,6
35061677115,6
35061677116,6
35061677117,6
35061679007,0
35061680001,0
35061680002,0
35061680003,0
35061680004,0
35061680006,0
35061788008,18
35061788009,23
35061788010,26
35061788012,7
35061779001,13
35061779002,20
35061779003,18
35061779004,18
35061779005,18
35061780001,15
35061780002,13
35061780003,11
35061780004,12
35061780005,12
35061780006,8
35061780007,10
35061781001,22
35061781002,24
35061790002,25
35061790003,22
35061791001,30
35061791002,29
35061791003,26
35061791004,28
35061792004,26
35061793001,26
35061793002,23
35061793003,29
35061793004,24
35061793005,19
35061793008,31
35061794001,21
35061794002,22
35061795001,15
35061796001,21
35061796002,25
35061854006,0
35061855001,10
35061855002,5
35061853001,0
35061853002,0
35061853003,0
35061853004,0
35061856001,12
35061856002,9
35061856003,11
35061856004,11
35061856005,13
35061856006,2
35061856007,4
35061856008,4
35061857001,5
35061857002,6
35061857003,4
35061857006,6
35061484067,5
35061484068,5
35061484069,0
35061484070,0
35061484071,5
35061484072,0
35061486001,0
35061545003,13
35061545004,14
35061546001,12
35061546002,5
35061546004,7
35061546005,5
35061546006,6
35061546007,6
35061547001,10
35061547002,3
35061547004,4
35061547005,4
35061547009,5
35061547010,8
35061547011,6
35061547012,5
35061547013,0
35061547014,3
35061547015,8
35061547016,2
35061548001,4
35061548002,10
35061548003,17
35061548004,12
35061549001,17
35061549002,16
35061598001,10
35061598002,6
35061599001,15
35061601001,17
35061601002,11
35061601003,10
35061601004,12
35061602001,25
35061602002,20
35061602003,13
35061602004,13
35061604001,18
35061604002,21
35061604003,22
35061604004,18
35061604005,22
35061607009,22
35061607010,22
35061608003,17
35061608004,16
35061608007,7
35061677135,9
35061677136,12
35061677137,11
35061677138,12
35061677139,9
35061677140,9
35061679001,0
35061679002,0
35061679003,1
35061679004,0
35061608008,6
35061608009,6
35061608010,8
35061608011,7
35061608012,7
35061610001,24
35061610002,15
35061610003,12
35061610007,24
35061610008,23
35061611001,19
35061788013,10
35061788015,20
35061788018,18
35061788019,18
35061788020,12
35061788021,19
35061789001,15
35061789002,15
35061789003,20
35061789004,9
35061789005,16
35061790001,25
35061680007,0
35061680008,0
35061680009,0
35061680011,0
35061680012,0
35061680013,0
35061680014,0
35061680015,0
35061680016,0
35061680017,4
35061855003,10
35061855004,0
35061855005,7
35061855006,0
35061855007,4
35061855008,3
35061855009,5
35061855010,2
35061855011,0
35061855012,0
35061797001,25
35061797002,24
35061797003,26
35061797004,25
35061797005,16
35061798001,29
35061798002,22
35061798003,23
35061798004,18
35061798005,20
35061799001,20
35061799002,16
35061799003,21
35061800001,11
35061800002,10
35061800003,13
35061800004,11
35061800007,13
35061800008,16
35061801001,21
35061801002,25
35061801003,23
35061802001,21
35061802002,16
35061857007,4
35061857008,4
35061857009,4
35061857010,8
35061858001,3
35061858002,3
35061858003,10
35061858004,8
35061858005,6
35061858006,6
35061858007,10
35061858008,10
35061859001,9
35061859002,9
35061859003,0
35061352003,9
35061354001,4
35061354002,4
35061354003,6
35061354004,4
35061355001,5
35061355002,6
35061355003,6
35061356001,6
35061486002,0
35061486003,2
35061486004,0
35061486005,0
35061486006,0
35061486007,0
35061486008,6
35061486009,6
35061487012,5
35061487013,6
35061487014,4
35061487015,2
35061488001,6
35061488002,5
35061488003,2
35061493001,8
35061493002,10
35061549003,10
35061549004,10
35061549005,16
35061550001,19
35061550002,21
35061551001,15
35061551002,11
35061551003,13
35061551004,10
35061551005,7
35061552001,20
35061552002,20
35061552003,13
35061552011,14
35061552012,20
35061553001,9
35061553002,6
35061553003,9
35061553004,5
35061553005,9
35061554001,17
35061554002,14
35061554003,16
35061611002,19
35061611003,19
35061611004,17
35061611005,17
35061613001,20
35061613002,17
35061613003,12
35061613006,10
35061613007,23
35061613012,10
35061613013,8
35061613014,9
35061613015,7
35061613016,16
35061613017,18
35061614001,8
35061614002,16
35061614003,13
35061616001,3
35061616002,12
35061616003,13
35061621001,20
35061621002,21
35061621003,19
35061621006,26
35061622001,27
35061622002,27
35061622003,25
35061622004,22
35061622005,22
35061680018,0
35061680019,0
35061680020,0
35061680021,0
35061680022,0
35061680023,0
35061680024,0
35061680025,0
35061680026,0
35061683001,24
35061683002,24
35061683003,23
35061683004,25
35061683005,25
35061683006,26
35061690001,17
35061690002,16
35061690003,8
35061690004,20
35061690005,17
35061690006,10
35061802003,21
35061802004,22
35061802007,16
35061803001,10
35061803002,16
35061803003,16
35061803006,14
35061803007,11
35061803008,20
35061803009,18
35061803010,17
35061804001,11
35061804002,12
35061804003,11
35061804008,8
35061804013,9
35061804014,6
35061806001,2
35061806002,1
35061806003,4
35061806004,4
35061859004,3
35061859005,2
35061859006,5
35061859007,4
35061859008,2
35061859009,8
35061859010,6
35061859011,6
35061859012,11
35061859013,0
35061859014,12
35061859015,9
35061859016,6
35061859017,9
35061859018,11
35061859019,12
35061859021,10
35061859022,9
35061859023,9
35061859024,0
35061859025,5
35061859026,12
35061859027,2
35061859028,12
35061859029,6
35061859030,10
35061361017,15
35061362001,22
35061362002,22
35061363001,14
35061363002,15
35061364001,17
35061364002,18
35061364003,17
35061364004,18
35061365001,11
35061365002,13
35061365003,16
35061493007,10
35061493008,9
35061493009,10
35061493011,11
35061493012,7
35061493013,9
35061493014,10
35061493015,16
35061493016,6
35061494001,8
35061494002,11
35061494003,13
35061494004,13
35061494005,15
35061495001,7
35061495002,8
35061495003,8
35061495004,10
35061496001,4
35061496004,0
35061496005,0
35061496006,0
35061496007,0
35061496008,0
35061496009,0
35061496010,0
35061496025,0
35061496026,7
35061496027,7
35061554004,0
35061554007,0
35061555001,9
35061555002,13
35061555003,7
35061555004,9
35061555006,5
35061555008,7
35061556001,13
35061556002,4
35061556003,4
35061556004,3
35061556005,4
35061556006,2
35061556007,2
35061556008,2
35061622006,16
35061622007,24
35061622010,28
35061623001,10
35061623002,7
35061623003,8
35061623004,7
35061623005,9
35061623006,7
35061623007,8
35061627001,10
35061627002,10
35061627003,15
35061627004,21
35061627005,3
35061627006,4
35061627007,2
35061627010,10
35061633007,9
35061633008,18
35061633009,19
35061633014,11
35061633017,11
35061633018,8
35061634001,12
35061634002,12
35061634003,11
35061634004,12
35061690015,7
35061690016,26
35061690017,8
35061690018,26
35061690019,21
35061691001,21
35061691002,18
35061691003,17
35061691004,23
35061691005,26
35061691006,19
35061691009,18
35061693003,4
35061693004,6
35061693005,5
35061693006,4
35061693007,5
35061693008,8
35061693009,19
35061693012,12
35061695001,10
35061695002,7
35061695003,7
35061695004,5
35061695005,11
35061695006,13
35061695007,21
35061696001,19
35061696002,15
35061696003,19
35061696004,14
35061696005,17
35061696006,16
35061806005,2
35061806006,4
35061807001,6
35061807002,5
35061807003,5
35061807004,2
35061807005,4
35061807006,3
35061807007,3
35061809003,8
35061809004,9
35061809005,8
35061810001,5
35061810002,3
35061810003,3
35061811001,9
35061811002,12
35061811003,12
35061811004,12
35061811005,10
35061811006,11
35061811007,9
35061811008,9
35061811009,8
35061811010,14
35061811013,12
35061859031,9
35061860001,0
35061860002,0
35061860003,0
35061860004,0
35061860010,0
35061860011,0
35061860012,5
35061860013,0
35061860014,0
35061860015,0
35061862001,9
35061862002,11
35061862003,9
35061862004,14
35061862005,14
35061862006,7
35061862007,13
35061862008,7
35061862009,2
35060836008,13
35060836009,13
35060836010,8
35060836011,11
35060836012,6
35060836019,0
35060955002,8
35061116005,6
35061116007,7
35061117001,8
35061117002,12
35061117003,3
35061368004,0
35061368005,0
35061368006,0
35061368007,0
35061369003,0
35061369004,0
35061369006,0
35061369007,0
35061369008,0
35061369009,0
35061369010,0
35061369011,0
35061369012,0
35061369013,0
35061370001,0
35061496029,9
35061496030,10
35061496031,8
35061496038,0
35061496039,0
35061496040,3
35061496045,0
35061496046,0
35061496047,3
35061496048,6
35061556009,3
35061556010,8
35061556011,4
35061556014,4
35061556015,10
35061556016,4
35061556018,10
35061556019,10
35061556020,9
35061556023,2
35061556024,2
35061556025,1
35061556026,2
35061556027,3
35061556028,3
35061556029,7
35061556030,5
35061556031,6
35061556032,1
35061556033,0
35061557001,9
35061557002,9
35061557003,7
35061557004,8
35061557005,8
35061558001,4
35061558002,9
35061558003,6
35061628001,6
35061628002,6
35061628003,10
35061628004,0
35061628005,8
35061628006,6
35061628007,6
35061633001,11
35061633002,11
35061633003,16
35061633004,19
35061633005,15
35061633006,16
35061634005,15
35061634006,15
35061634007,14
35061634008,19
35061634011,18
35061638001,27
35061638002,20
35061638003,20
35061638004,22
35061638005,22
35061692001,5
35061692002,13
35061692003,14
35061692005,18
35061692006,19
35061692007,19
35061692009,8
35061692011,17
35061692013,14
35061692014,11
35061692015,20
35061693001,2
35061693002,4
35061639012,18
35061639013,18
35061640001,12
35061640002,7
35061640003,16
35061640004,22
35061640005,14
35061640006,19
35061640007,17
35061643001,7
35061645001,17
35061696007,16
35061807008,4
35061808001,8
35061808002,7
35061808003,7
35061808004,9
35061808005,9
35061808006,7
35061808007,6
35061808008,6
35061808009,5
35061809001,10
35061809002,7
35061700005,12
35061700006,9
35061700007,19
35061700008,17
35061700012,7
35061701001,17
35061701002,14
35061701003,13
35061701004,10
35061701005,11
35061701006,7
35061701007,9
35061702001,9
35061702002,10
35061702003,15
35061702004,9
35061703001,15
35061703002,21
35061705001,16
35061705002,16
35061708001,26
35061860005,0
35061860006,0
35061860007,0
35061860008,0
35061860009,0
35061813003,3
35061813004,4
35061813005,3
35061813006,3
35061813007,1
35061813008,1
35061813009,3
35061813010,3
35061813011,2
35061815001,5
35061815002,6
35061815003,4
35061815004,4
35061816001,8
35061816002,8
35061816003,6
35061864002,22
35061864003,27
35061864004,22
35061864005,29
35061864006,24
35061864007,25
35061864008,24
35061864009,26
35061864010,28
35061864011,27
35061865001,16
35061865002,19
35061866001,20
35061866002,22
35061867001,17
35061868001,21
35061868002,20
35061868003,18
35061869001,14
35060719005,10
35060720005,5
35060720006,5
35060721001,9
35060721002,9
35060722004,12
35060722005,7
35060722006,7
35060722011,7
35060834003,0
35060834004,6
35060835001,1
35060835002,2
35060835003,0
35060835004,0
35060835005,0
35060835006,0
35060835007,0
35060836001,17
35060836002,14
35060836003,14
35060836004,15
35060836005,15
35060836007,15
35060836020,11
35060836021,13
35060837001,0
35060944008,0
35060944009,2
35060944010,11
35060945001,8
35060945002,9
35060945003,5
35060953005,9
35060953006,10
35060953007,14
35060953008,9
35060954001,14
35060954002,14
35060954003,10
35060954004,13
35060954005,13
35060955001,9
35060838001,0
35060838002,0
35060838003,0
35060838005,0
35060838006,0
35060838007,0
35060955003,2
35060955004,7
35060955005,4
35060955006,4
35060955007,6
35060955008,8
35060955009,8
35060956001,6
35060956002,6
35061114003,8
35061114004,7
35061114006,0
35061114007,1
35061115001,0
35061115002,8
35061115007,6
35061115008,4
35061116001,2
35061116002,7
35061116003,9
35061116004,7
35060961004,3
35061117004,3
35061117005,2
35061117006,4
35061146006,7
35061146007,14
35061146008,11
35061146009,3
35061147001,13
35061147002,13
35061147004,10
35061147005,8
35061147007,10
35061147008,6
35061147010,8
35061147011,3
35061147012,3
35061147013,8
35061147014,8
35061147016,0
35061147017,6
35061147018,0
35061147019,2
35061147020,0
35061118004,0
35061118005,0
35061118006,0
35061147021,0
35061148001,4
35061148002,6
35061148003,9
35061148004,8
35061148006,6
35061148008,6
35061148009,5
35061148010,2
35061271004,12
35061271005,11
35061271006,17
35061271007,14
35061271008,26
35061271009,24
35061271010,19
35061271011,15
35061272002,8
35061272003,4
